" 152140130","PO£ CKO","Odra (1)","2018","05","03",999,"06","6",""
" 152140130","PO£ CKO","Odra (1)","2018","05","04",999,"06","5",""
" 152140130","PO£ CKO","Odra (1)","2018","05","05",999,"06","4",""
" 152140130","PO£ CKO","Odra (1)","2018","05","06",999,"03","2",""
" 152140130","PO£ CKO","Odra (1)","2018","05","07",999,"03","2",""
" 152140130","PO£ CKO","Odra (1)","2018","05","08",999,"03","1",""
" 152140130","PO£ CKO","Odra (1)","2018","05","09",999,"03","1",""
" 153140050","SZCZECIN-MOST D£UGI","Odra (1)","2018","04","27",999,"04","0",""
" 153140050","SZCZECIN-MOST D£UGI","Odra (1)","2018","05","01",999,"02","3",""
" 153140050","SZCZECIN-MOST D£UGI","Odra (1)","2018","05","02",999,"02","6",""
" 153140050","SZCZECIN-MOST D£UGI","Odra (1)","2018","05","03",999,"03","9",""
" 153140050","SZCZECIN-MOST D£UGI","Odra (1)","2018","05","04",999,"03","9",""
" 153140050","SZCZECIN-MOST D£UGI","Odra (1)","2018","05","05",999,"03","8",""
" 153140050","SZCZECIN-MOST D£UGI","Odra (1)","2018","05","06",999,"02","9",""
" 153140050","SZCZECIN-MOST D£UGI","Odra (1)","2018","05","11",999,"02","5",""
" 153140050","SZCZECIN-MOST D£UGI","Odra (1)","2018","05","12",999,"02","1",""
" 150170160","BRANICE","Opawa (112)","2018","04","26",999,"03","2",""
" 150170160","BRANICE","Opawa (112)","2018","04","27",999,"03","3",""
" 150170160","BRANICE","Opawa (112)","2018","04","28",999,"03","4",""
" 150170160","BRANICE","Opawa (112)","2018","05","01",999,"03","8",""
" 150170160","BRANICE","Opawa (112)","2018","05","02",999,"03","8",""
" 150170160","BRANICE","Opawa (112)","2018","05","03",999,"03","8",""
" 150170160","BRANICE","Opawa (112)","2018","05","04",999,"03","8",""
" 150170160","BRANICE","Opawa (112)","2018","05","05",999,"03","8",""
" 150170160","BRANICE","Opawa (112)","2018","05","06",999,"03","6",""
" 150170160","BRANICE","Opawa (112)","2018","05","07",999,"03","3",""
" 150170160","BRANICE","Opawa (112)","2018","05","08",999,"03","2",""
" 150170170","BRANICE","Boczne koryto Opawy (112374)","2018","04","26",999,"03","6",""
" 150170170","BRANICE","Boczne koryto Opawy (112374)","2018","04","27",999,"03","6",""
" 150170170","BRANICE","Boczne koryto Opawy (112374)","2018","04","28",999,"03","7",""
" 150170170","BRANICE","Boczne koryto Opawy (112374)","2018","05","01",999,"03","4",""
" 150170170","BRANICE","Boczne koryto Opawy (112374)","2018","05","02",999,"03","4",""
" 150170170","BRANICE","Boczne koryto Opawy (112374)","2018","05","03",999,"03","4",""
" 150170170","BRANICE","Boczne koryto Opawy (112374)","2018","05","04",999,"03","5",""
" 150170170","BRANICE","Boczne koryto Opawy (112374)","2018","05","05",999,"03","5",""
" 150170170","BRANICE","Boczne koryto Opawy (112374)","2018","05","06",999,"03","4",""
" 150170170","BRANICE","Boczne koryto Opawy (112374)","2018","05","07",999,"03","2",""
" 150170170","BRANICE","Boczne koryto Opawy (112374)","2018","05","08",999,"03","2",""
" 149180130","ISTEBNA","Olza (114)","2018","04","08",999,"03","2",""
" 149180130","ISTEBNA","Olza (114)","2018","04","09",999,"03","3",""
